,state,value,age,gender,level
603,Tennessee,0.713093276255059,1925,female,private
604,Texas,0.6266071197429316,1925,female,private
605,Utah,0.8308363125374553,1925,female,private
606,Vermont,0.744605978743824,1925,female,private
607,Virginia,0.7388553002821443,1925,female,private
608,Washington,0.7073607983113632,1925,female,private
609,West Virginia,0.6343023893029373,1925,female,private
610,Wisconsin,0.7717694453052371,1925,female,private
611,Wyoming,0.7744877785765636,1925,female,private
612,Alabama,0.7297957764720318,2634,female,private
613,Alaska,0.6849394352804994,2634,female,private
614,Arizona,0.6670339572812762,2634,female,private
615,Arkansas,0.6351963877391531,2634,female,private
616,California,0.6678077994362027,2634,female,private
617,Colorado,0.7583324529232132,2634,female,private
618,Connecticut,0.6814035019756721,2634,female,private
619,Delaware,0.6760945162728489,2634,female,private
620,District of Columbia,0.8368551677720599,2634,female,private
621,Florida,0.7021955214860524,2634,female,private
622,Georgia,0.6947636359385594,2634,female,private
623,Hawaii,0.7785787321063394,2634,female,private
624,Idaho,0.6740883831216985,2634,female,private
625,Illinois,0.7258224376647218,2634,female,private
626,Indiana,0.6885755609159865,2634,female,private
627,Iowa,0.7318656780510149,2634,female,private
628,Kansas,0.7511905629662026,2634,female,private
629,Kentucky,0.6387044014582363,2634,female,private
630,Louisiana,0.5709455307834674,2634,female,private
631,Maine,0.6651217586059578,2634,female,private
632,Maryland,0.7267415209070875,2634,female,private
633,Massachusetts,0.7577486135510316,2634,female,private
634,Michigan,0.6783804046385222,2634,female,private
635,Minnesota,0.7428571428571429,2634,female,private
636,Mississippi,0.681215333415506,2634,female,private
637,Missouri,0.727835880933226,2634,female,private
638,Montana,0.6446054220173417,2634,female,private
639,Nebraska,0.7738689326166778,2634,female,private
640,Nevada,0.6522973362632118,2634,female,private
641,New Hampshire,0.778740167584145,2634,female,private
642,New Jersey,0.7131676381440896,2634,female,private
643,New Mexico,0.5497080376490827,2634,female,private
644,New York,0.6736841851273649,2634,female,private
645,North Carolina,0.7126666222392355,2634,female,private
646,North Dakota,0.8510498826415174,2634,female,private
647,Ohio,0.6664969193017181,2634,female,private
648,Oklahoma,0.6493256747451336,2634,female,private
649,Oregon,0.6745881379163708,2634,female,private
650,Pennsylvania,0.7063317852173604,2634,female,private
651,Rhode Island,0.7181968130541074,2634,female,private
652,South Carolina,0.6862870341695055,2634,female,private
653,South Dakota,0.7842319491508432,2634,female,private
654,Tennessee,0.7012696279933046,2634,female,private
655,Texas,0.6775714565488523,2634,female,private
656,Utah,0.8348863746610181,2634,female,private
657,Vermont,0.6752331606217616,2634,female,private
658,Virginia,0.7343167941881135,2634,female,private
659,Washington,0.7312621200439242,2634,female,private
660,West Virginia,0.6424610420891075,2634,female,private
661,Wisconsin,0.7466881929012535,2634,female,private
662,Wyoming,0.7094349184897373,2634,female,private
663,Alabama,0.7489902097561273,3544,female,private
664,Alaska,0.7067180920146405,3544,female,private
665,Arizona,0.7172696600278472,3544,female,private
666,Arkansas,0.6728601105239804,3544,female,private
667,California,0.7071818202053134,3544,female,private
668,Colorado,0.7760800117834833,3544,female,private
669,Connecticut,0.7186302243964692,3544,female,private
670,Delaware,0.7342680892099986,3544,female,private
671,District of Columbia,0.8142459308460035,3544,female,private
672,Florida,0.7304619797579399,3544,female,private
673,Georgia,0.7524484773073206,3544,female,private
674,Hawaii,0.8134398042309302,3544,female,private
675,Idaho,0.7534225044402182,3544,female,private
676,Illinois,0.7595414011511924,3544,female,private
677,Indiana,0.7324293068287109,3544,female,private
678,Iowa,0.7733275472665766,3544,female,private
679,Kansas,0.8168962806232555,3544,female,private
680,Kentucky,0.6820253327057213,3544,female,private
681,Louisiana,0.6401763179865458,3544,female,private
682,Maine,0.7278405946074168,3544,female,private
683,Maryland,0.766165664198697,3544,female,private
684,Massachusetts,0.7533477853444516,3544,female,private
685,Michigan,0.7246091267319181,3544,female,private
686,Minnesota,0.7813453597832338,3544,female,private
687,Mississippi,0.708691897536827,3544,female,private
688,Missouri,0.7649899547965846,3544,female,private
689,Montana,0.7049630963343734,3544,female,private
690,Nebraska,0.8022628895358689,3544,female,private
691,Nevada,0.6982576983545185,3544,female,private
692,New Hampshire,0.8013790395232265,3544,female,private
693,New Jersey,0.7555525411762398,3544,female,private
694,New Mexico,0.5847478529945961,3544,female,private
695,New York,0.6974064465118399,3544,female,private
696,North Carolina,0.7654429575645886,3544,female,private
697,North Dakota,0.8887322825267003,3544,female,private
698,Ohio,0.7225323161170286,3544,female,private
699,Oklahoma,0.6847617974997184,3544,female,private
700,Oregon,0.7467348464256591,3544,female,private
701,Pennsylvania,0.7606570423117921,3544,female,private
702,Rhode Island,0.7916185094816146,3544,female,private
703,South Carolina,0.7412110584163348,3544,female,private
704,South Dakota,0.8100396301188904,3544,female,private
705,Tennessee,0.7168052299330572,3544,female,private
706,Texas,0.7206995482703453,3544,female,private
707,Utah,0.8358971445552515,3544,female,private
708,Vermont,0.7689550186603811,3544,female,private
709,Virginia,0.7810182071908545,3544,female,private
710,Washington,0.7703975455269552,3544,female,private
711,West Virginia,0.653673713910254,3544,female,private
712,Wisconsin,0.7899036932843986,3544,female,private
713,Wyoming,0.8110148674854557,3544,female,private
714,Alabama,0.7775705468900139,4554,female,private
715,Alaska,0.737519747235387,4554,female,private
716,Arizona,0.7275579279557723,4554,female,private
717,Arkansas,0.7266818365527818,4554,female,private
718,California,0.7213857342575993,4554,female,private
719,Colorado,0.7997607150804408,4554,female,private
720,Connecticut,0.7737312770442694,4554,female,private
721,Delaware,0.8031574408808995,4554,female,private
722,District of Columbia,0.789608652023637,4554,female,private
723,Florida,0.7888996734182298,4554,female,private
724,Georgia,0.79472312585996,4554,female,private
725,Hawaii,0.8225184651414159,4554,female,private
726,Idaho,0.8156622416308107,4554,female,private
727,Illinois,0.778892179382608,4554,female,private
728,Indiana,0.7737508518602653,4554,female,private
729,Iowa,0.8178448906135762,4554,female,private
730,Kansas,0.8331589364733173,4554,female,private
731,Kentucky,0.7127675735895191,4554,female,private
732,Louisiana,0.7005929629089931,4554,female,private
733,Maine,0.7793367346938775,4554,female,private
734,Maryland,0.8136514230892229,4554,female,private
735,Massachusetts,0.7899751844883284,4554,female,private
736,Michigan,0.7765999011540927,4554,female,private
737,Minnesota,0.8221866920669478,4554,female,private
738,Mississippi,0.7766830959510056,4554,female,private
739,Missouri,0.8019116148187538,4554,female,private
740,Montana,0.7416548324437262,4554,female,private
741,Nebraska,0.8417783134764267,4554,female,private
742,Nevada,0.7552618277395875,4554,female,private
743,New Hampshire,0.8602255424438523,4554,female,private
744,New Jersey,0.7779718365925262,4554,female,private
745,New Mexico,0.6193305936608107,4554,female,private
746,New York,0.7196921513370609,4554,female,private
747,North Carolina,0.7889399824656135,4554,female,private
748,North Dakota,0.820109628481258,4554,female,private
749,Ohio,0.7740051655962149,4554,female,private
750,Oklahoma,0.7381331971003514,4554,female,private
751,Oregon,0.7634806586919373,4554,female,private
752,Pennsylvania,0.7937036446550286,4554,female,private
753,Rhode Island,0.7723990659374423,4554,female,private
754,South Carolina,0.7860280244215428,4554,female,private
755,South Dakota,0.8460988883985795,4554,female,private
756,Tennessee,0.7709387391927075,4554,female,private
757,Texas,0.7518372196706764,4554,female,private
758,Utah,0.8410284986467123,4554,female,private
759,Vermont,0.7911713867836724,4554,female,private
760,Virginia,0.8081000923658588,4554,female,private
761,Washington,0.7977803040943886,4554,female,private
762,West Virginia,0.7282621543721188,4554,female,private
763,Wisconsin,0.830738814477059,4554,female,private
764,Wyoming,0.8497171523108122,4554,female,private
765,Alabama,0.7459079196878393,5564,female,private
766,Alaska,0.7521841397849462,5564,female,private
767,Arizona,0.7405501184986905,5564,female,private
768,Arkansas,0.6722653382275826,5564,female,private
769,California,0.7099489689656844,5564,female,private
770,Colorado,0.7816249158070901,5564,female,private
771,Connecticut,0.7859241709806697,5564,female,private
772,Delaware,0.7516991873162816,5564,female,private
773,District of Columbia,0.6288653385958914,5564,female,private
774,Florida,0.7770862266810082,5564,female,private
775,Georgia,0.7593920658406575,5564,female,private
776,Hawaii,0.8004102168936835,5564,female,private
777,Idaho,0.7615924771477603,5564,female,private
778,Illinois,0.7731312563154253,5564,female,private
779,Indiana,0.7427092446777486,5564,female,private
780,Iowa,0.7982851467557033,5564,female,private
781,Kansas,0.8129471018410495,5564,female,private
782,Kentucky,0.6696698412911858,5564,female,private
783,Louisiana,0.6681442812581674,5564,female,private
784,Maine,0.7621585172836847,5564,female,private
785,Maryland,0.7981851690985714,5564,female,private
786,Massachusetts,0.7840298865601496,5564,female,private
787,Michigan,0.7571128793289692,5564,female,private
788,Minnesota,0.816514294890608,5564,female,private
789,Mississippi,0.7172759154529083,5564,female,private
790,Missouri,0.7604834088659687,5564,female,private
791,Montana,0.7251789561470567,5564,female,private
792,Nebraska,0.8243081047458013,5564,female,private
793,Nevada,0.7297762741571431,5564,female,private
794,New Hampshire,0.8381310653145786,5564,female,private
795,New Jersey,0.7891415076355421,5564,female,private
796,New Mexico,0.6311967518135456,5564,female,private
797,New York,0.7158098750988403,5564,female,private
798,North Carolina,0.7798759832834741,5564,female,private
799,North Dakota,0.8622688124870119,5564,female,private
800,Ohio,0.7536750799268352,5564,female,private
801,Oklahoma,0.7084271605563005,5564,female,private
802,Oregon,0.7358725329588891,5564,female,private
803,Pennsylvania,0.774285395773802,5564,female,private
804,Rhode Island,0.7619294875123319,5564,female,private
805,South Carolina,0.7860754801721829,5564,female,private
806,South Dakota,0.8161518422032006,5564,female,private
807,Tennessee,0.7632024611083186,5564,female,private
808,Texas,0.7365339952131903,5564,female,private
809,Utah,0.8397156244950719,5564,female,private
810,Vermont,0.7875422501207147,5564,female,private
811,Virginia,0.7870733027498513,5564,female,private
812,Washington,0.7699766319686807,5564,female,private
813,West Virginia,0.6394797283802677,5564,female,private
814,Wisconsin,0.8153682760061585,5564,female,private
815,Wyoming,0.7732028077347175,5564,female,private
816,Alabama,0.5465285313568519,6574,female,private
817,Alaska,0.5924608164892802,6574,female,private
818,Arizona,0.4738626572361923,6574,female,private
819,Arkansas,0.4803563957359796,6574,female,private
820,California,0.46087049698099547,6574,female,private
821,Colorado,0.46817962207429675,6574,female,private
822,Connecticut,0.5097935466492217,6574,female,private
823,Delaware,0.6146341463414634,6574,female,private
824,District of Columbia,0.5949756200975196,6574,female,private
825,Florida,0.44438655973326724,6574,female,private
826,Georgia,0.4975695179378079,6574,female,private
827,Hawaii,0.676915511427501,6574,female,private
828,Idaho,0.5060098896918981,6574,female,private
829,Illinois,0.525431132129949,6574,female,private
830,Indiana,0.5185431058171835,6574,female,private
831,Iowa,0.5768445526630847,6574,female,private
832,Kansas,0.5559890253963584,6574,female,private
833,Kentucky,0.5356750736876901,6574,female,private
834,Louisiana,0.4842389074497392,6574,female,private
835,Maine,0.5050691055662974,6574,female,private
836,Maryland,0.6772248752545522,6574,female,private
837,Massachusetts,0.5953128343255591,6574,female,private
838,Michigan,0.6039462329903751,6574,female,private
839,Minnesota,0.6296056189365459,6574,female,private
840,Mississippi,0.49693247799783324,6574,female,private
841,Missouri,0.4862967067087883,6574,female,private
842,Montana,0.5569435566795431,6574,female,private
843,Nebraska,0.5498203454004559,6574,female,private
844,Nevada,0.46128273174567386,6574,female,private
845,New Hampshire,0.5791023969060575,6574,female,private
846,New Jersey,0.5466228812970423,6574,female,private
847,New Mexico,0.5081986045906058,6574,female,private
848,New York,0.5335117126325888,6574,female,private
849,North Carolina,0.5240936366892531,6574,female,private
850,North Dakota,0.6710665538038303,6574,female,private
851,Ohio,0.5149569782703807,6574,female,private
852,Oklahoma,0.548355462403015,6574,female,private
853,Oregon,0.504518936866767,6574,female,private
854,Pennsylvania,0.5658359406363306,6574,female,private
855,Rhode Island,0.49332203650928136,6574,female,private
856,South Carolina,0.5406559297571816,6574,female,private
857,South Dakota,0.5810244470314319,6574,female,private
858,Tennessee,0.49033961751178756,6574,female,private
859,Texas,0.4611793143119425,6574,female,private
860,Utah,0.48398160537688983,6574,female,private
861,Vermont,0.6045797327343159,6574,female,private
862,Virginia,0.5892050311393332,6574,female,private
863,Washington,0.5649799196787149,6574,female,private
864,West Virginia,0.556302303511345,6574,female,private
865,Wisconsin,0.5233544789688472,6574,female,private
866,Wyoming,0.584935155164428,6574,female,private
867,Alabama,0.584661569177587,o75,female,private
868,Alaska,0.6633468257349808,o75,female,private
869,Arizona,0.5232549076039381,o75,female,private
870,Arkansas,0.5135501575033287,o75,female,private
871,California,0.4717221352374864,o75,female,private
872,Colorado,0.5439535627121568,o75,female,private
873,Connecticut,0.5298513964255489,o75,female,private
874,Delaware,0.6419927773436676,o75,female,private
875,District of Columbia,0.6689465868694595,o75,female,private
876,Florida,0.4674705426537053,o75,female,private
877,Georgia,0.5399498568476743,o75,female,private
878,Hawaii,0.6957231429436466,o75,female,private
879,Idaho,0.5806822314350134,o75,female,private
880,Illinois,0.5763315201798247,o75,female,private
881,Indiana,0.5702137564495481,o75,female,private
